hour,demand,temperature,day_of_week,is_weekend,hour_of_day,month,year,day,demand_lag_1,demand_lag_2,demand_lag_3,demand_lag_6,demand_lag_12,demand_lag_24,rolling_mean_6h,rolling_mean_24h
1948-08-30,74,21.0,0,0,0,8,1948,30,74.0,77.0,68.0,55.0,71.0,69.0,72.5,70.54166666666667
1948-08-31,77,22.0,1,0,0,8,1948,31,74.0,74.0,77.0,74.0,70.0,72.0,73.0,70.75
1948-09-01,68,23.0,2,0,0,9,1948,1,77.0,74.0,74.0,68.0,67.0,86.0,73.0,70.0
1948-09-02,70,21.0,3,0,0,9,1948,2,68.0,77.0,74.0,68.0,64.0,64.0,73.33333333333333,70.25
1948-09-03,66,19.0,4,0,0,9,1948,3,70.0,68.0,77.0,77.0,82.0,73.0,71.5,69.95833333333333
1948-09-04,67,20.0,5,1,0,9,1948,4,66.0,70.0,68.0,74.0,73.0,57.0,70.33333333333333,70.375
1948-09-05,80,21.0,6,1,0,9,1948,5,67.0,66.0,70.0,74.0,55.0,72.0,71.33333333333333,70.70833333333333
1948-09-06,74,21.0,0,0,0,9,1948,6,80.0,67.0,66.0,77.0,74.0,72.0,70.83333333333333,70.79166666666667
1948-09-07,68,23.0,1,0,0,9,1948,7,74.0,80.0,67.0,68.0,68.0,69.0,70.83333333333333,70.75
1948-09-08,84,26.0,2,0,0,9,1948,8,68.0,74.0,80.0,70.0,68.0,65.0,73.16666666666667,71.54166666666667
1948-09-09,91,27.0,3,0,0,9,1948,9,84.0,68.0,74.0,66.0,77.0,68.0,77.33333333333333,72.5
1948-09-10,86,27.0,4,0,0,9,1948,10,91.0,84.0,68.0,67.0,74.0,78.0,80.5,72.83333333333333
1948-09-11,68,24.0,5,1,0,9,1948,11,86.0,91.0,84.0,80.0,74.0,71.0,78.5,72.70833333333333
1948-09-12,72,23.0,6,1,0,9,1948,12,68.0,86.0,91.0,74.0,77.0,70.0,78.16666666666667,72.79166666666667
1948-09-13,81,23.0,0,0,0,9,1948,13,72.0,68.0,86.0,68.0,68.0,67.0,80.33333333333333,73.375
1948-09-14,65,19.0,1,0,0,9,1948,14,81.0,72.0,68.0,84.0,70.0,64.0,77.16666666666667,73.41666666666667
1948-09-15,68,17.0,2,0,0,9,1948,15,65.0,81.0,72.0,91.0,66.0,82.0,73.33333333333333,72.83333333333333
1948-09-16,69,17.0,3,0,0,9,1948,16,68.0,65.0,81.0,86.0,67.0,73.0,70.5,72.66666666666667
1948-09-17,64,19.0,4,0,0,9,1948,17,69.0,68.0,65.0,68.0,80.0,55.0,69.83333333333333,73.04166666666667
1948-09-18,73,22.0,5,1,0,9,1948,18,64.0,69.0,68.0,72.0,74.0,74.0,70.0,73.0
1948-09-19,55,21.0,6,1,0,9,1948,19,73.0,64.0,69.0,81.0,68.0,68.0,65.66666666666667,72.45833333333333
1948-09-20,63,19.0,0,0,0,9,1948,20,55.0,73.0,64.0,65.0,84.0,68.0,65.33333333333333,72.25
1948-09-21,63,16.0,1,0,0,9,1948,21,63.0,55.0,73.0,68.0,91.0,77.0,64.5,71.66666666666667
1948-09-22,50,11.0,2,0,0,9,1948,22,63.0,63.0,55.0,69.0,86.0,74.0,61.333333333333336,70.66666666666667
1948-09-23,66,12.0,3,0,0,9,1948,23,50.0,63.0,63.0,64.0,68.0,74.0,61.666666666666664,70.33333333333333
1948-09-24,54,14.0,4,0,0,9,1948,24,66.0,50.0,63.0,73.0,72.0,77.0,58.5,69.375
1948-09-25,60,15.0,5,1,0,9,1948,25,54.0,66.0,50.0,55.0,81.0,68.0,59.333333333333336,69.04166666666667
1948-09-26,56,10.0,6,1,0,9,1948,26,60.0,54.0,66.0,63.0,65.0,70.0,58.166666666666664,68.45833333333333
1948-09-27,77,20.0,0,0,0,9,1948,27,56.0,60.0,54.0,63.0,68.0,66.0,60.5,68.91666666666667
1948-09-28,54,14.0,1,0,0,9,1948,28,77.0,56.0,60.0,50.0,69.0,67.0,61.166666666666664,68.375
1948-09-29,67,14.0,2,0,0,9,1948,29,54.0,77.0,56.0,66.0,64.0,80.0,61.333333333333336,67.83333333333333
1948-09-30,66,17.0,3,0,0,9,1948,30,67.0,54.0,77.0,54.0,73.0,74.0,63.333333333333336,67.5
1948-10-01,71,24.0,4,0,0,10,1948,1,66.0,67.0,54.0,60.0,55.0,68.0,65.16666666666667,67.625
1948-10-02,72,20.0,5,1,0,10,1948,2,71.0,66.0,67.0,56.0,63.0,84.0,67.83333333333333,67.125
1948-10-03,68,18.0,6,1,0,10,1948,3,72.0,71.0,66.0,77.0,63.0,91.0,66.33333333333333,66.16666666666667
1948-10-04,59,15.0,0,0,0,10,1948,4,68.0,72.0,71.0,54.0,50.0,86.0,67.16666666666667,65.04166666666667
1948-10-05,58,12.0,1,0,0,10,1948,5,59.0,68.0,72.0,67.0,66.0,68.0,65.66666666666667,64.625
1948-10-06,61,15.0,2,0,0,10,1948,6,58.0,59.0,68.0,66.0,54.0,72.0,64.83333333333333,64.16666666666667
1948-10-07,66,17.0,3,0,0,10,1948,7,61.0,58.0,59.0,71.0,60.0,81.0,64.0,63.541666666666664
1948-10-08,69,17.0,4,0,0,10,1948,8,66.0,61.0,58.0,72.0,56.0,65.0,63.5,63.708333333333336
1948-10-09,78,20.0,5,1,0,10,1948,9,69.0,66.0,61.0,68.0,77.0,68.0,65.16666666666667,64.125
1948-10-10,53,13.0,6,1,0,10,1948,10,78.0,69.0,66.0,59.0,54.0,69.0,64.16666666666667,63.458333333333336
1948-10-11,70,13.0,0,0,0,10,1948,11,53.0,78.0,69.0,58.0,67.0,64.0,66.16666666666667,63.708333333333336
1948-10-12,50,13.0,1,0,0,10,1948,12,70.0,53.0,78.0,61.0,66.0,73.0,64.33333333333333,62.75
1948-10-13,57,12.0,2,0,0,10,1948,13,50.0,70.0,53.0,66.0,71.0,55.0,62.833333333333336,62.833333333333336
1948-10-14,64,14.0,3,0,0,10,1948,14,57.0,50.0,70.0,69.0,72.0,63.0,62.0,62.875
1948-10-15,61,13.0,4,0,0,10,1948,15,64.0,57.0,50.0,78.0,68.0,63.0,59.166666666666664,62.791666666666664
1948-10-16,61,16.0,5,1,0,10,1948,16,61.0,64.0,57.0,53.0,59.0,50.0,60.5,63.25
1948-10-17,66,18.0,6,1,0,10,1948,17,61.0,61.0,64.0,70.0,58.0,66.0,59.833333333333336,63.25
1948-10-18,66,19.0,0,0,0,10,1948,18,66.0,61.0,61.0,50.0,61.0,54.0,62.5,63.75
1948-10-19,63,17.0,1,0,0,10,1948,19,66.0,66.0,61.0,57.0,66.0,60.0,63.5,63.875
1948-10-20,70,17.0,2,0,0,10,1948,20,63.0,66.0,66.0,64.0,69.0,56.0,64.5,64.45833333333333
1948-10-21,61,13.0,3,0,0,10,1948,21,70.0,63.0,66.0,61.0,78.0,77.0,64.5,63.791666666666664
1948-10-22,61,16.0,4,0,0,10,1948,22,61.0,70.0,63.0,61.0,53.0,54.0,64.5,64.08333333333333
1948-10-23,67,15.0,5,1,0,10,1948,23,61.0,61.0,70.0,66.0,70.0,67.0,64.66666666666667,64.08333333333333
1948-10-24,66,16.0,6,1,0,10,1948,24,67.0,61.0,61.0,66.0,50.0,66.0,64.66666666666667,64.08333333333333
1948-10-25,62,12.0,0,0,0,10,1948,25,66.0,67.0,61.0,63.0,57.0,71.0,64.5,63.708333333333336
1948-10-26,61,12.0,1,0,0,10,1948,26,62.0,66.0,67.0,70.0,64.0,72.0,63.0,63.25
1948-10-27,54,12.0,2,0,0,10,1948,27,61.0,62.0,66.0,61.0,61.0,68.0,61.833333333333336,62.666666666666664
1948-10-28,48,7.0,3,0,0,10,1948,28,54.0,61.0,62.0,61.0,61.0,59.0,59.666666666666664,62.208333333333336
1948-10-29,60,11.0,4,0,0,10,1948,29,48.0,54.0,61.0,67.0,66.0,58.0,58.5,62.291666666666664
1948-10-30,55,8.0,5,1,0,10,1948,30,60.0,48.0,54.0,66.0,66.0,61.0,56.666666666666664,62.041666666666664
1948-10-31,52,8.0,6,1,0,10,1948,31,55.0,60.0,48.0,62.0,63.0,66.0,55.0,61.458333333333336
1948-11-01,53,8.0,0,0,0,11,1948,1,52.0,55.0,60.0,61.0,70.0,69.0,53.666666666666664,60.791666666666664
1948-11-02,60,9.0,1,0,0,11,1948,2,53.0,52.0,55.0,54.0,61.0,78.0,54.666666666666664,60.041666666666664
1948-11-03,54,11.0,2,0,0,11,1948,3,60.0,53.0,52.0,48.0,61.0,53.0,55.666666666666664,60.083333333333336
1948-11-04,56,9.0,3,0,0,11,1948,4,54.0,60.0,53.0,60.0,67.0,70.0,55.0,59.5
1948-11-05,54,10.0,4,0,0,11,1948,5,56.0,54.0,60.0,55.0,66.0,50.0,54.833333333333336,59.666666666666664
1948-11-06,54,10.0,5,1,0,11,1948,6,54.0,56.0,54.0,52.0,62.0,57.0,55.166666666666664,59.541666666666664
1948-11-07,57,8.0,6,1,0,11,1948,7,54.0,54.0,56.0,53.0,61.0,64.0,55.833333333333336,59.25
1948-11-08,56,8.0,0,0,0,11,1948,8,57.0,54.0,54.0,60.0,54.0,61.0,55.166666666666664,59.041666666666664
1948-11-09,55,7.0,1,0,0,11,1948,9,56.0,57.0,54.0,54.0,48.0,61.0,55.333333333333336,58.791666666666664
1948-11-10,59,8.0,2,0,0,11,1948,10,55.0,56.0,57.0,56.0,60.0,66.0,55.833333333333336,58.5
1948-11-11,48,5.0,3,0,0,11,1948,11,59.0,55.0,56.0,54.0,55.0,66.0,54.833333333333336,57.75
1948-11-12,54,7.0,4,0,0,11,1948,12,48.0,59.0,55.0,54.0,52.0,63.0,54.833333333333336,57.375
1948-11-13,50,8.0,5,1,0,11,1948,13,54.0,48.0,59.0,57.0,53.0,70.0,53.666666666666664,56.541666666666664
1948-11-14,57,10.0,6,1,0,11,1948,14,50.0,54.0,48.0,56.0,60.0,61.0,53.833333333333336,56.375
1948-11-15,51,8.0,0,0,0,11,1948,15,57.0,50.0,54.0,55.0,54.0,61.0,53.166666666666664,55.958333333333336
1948-11-16,52,8.0,1,0,0,11,1948,16,51.0,57.0,50.0,59.0,56.0,67.0,52.0,55.333333333333336
1948-11-17,52,6.0,2,0,0,11,1948,17,52.0,51.0,57.0,48.0,54.0,66.0,52.666666666666664,54.75
1948-11-18,46,7.0,3,0,0,11,1948,18,52.0,52.0,51.0,54.0,54.0,62.0,51.333333333333336,54.083333333333336
1948-11-19,62,8.0,4,0,0,11,1948,19,46.0,52.0,52.0,50.0,57.0,61.0,53.333333333333336,54.125
1948-11-20,48,9.0,5,1,0,11,1948,20,62.0,46.0,52.0,57.0,56.0,54.0,51.833333333333336,53.875
1948-11-21,46,8.0,6,1,0,11,1948,21,48.0,62.0,46.0,51.0,55.0,48.0,51.0,53.791666666666664
1948-11-22,62,11.0,0,0,0,11,1948,22,46.0,48.0,62.0,52.0,59.0,60.0,52.666666666666664,53.875
1948-11-23,59,10.0,1,0,0,11,1948,23,62.0,46.0,48.0,52.0,48.0,55.0,53.833333333333336,54.041666666666664
1948-11-24,57,9.0,2,0,0,11,1948,24,59.0,62.0,46.0,46.0,54.0,52.0,55.666666666666664,54.25
1948-11-25,54,7.0,3,0,0,11,1948,25,57.0,59.0,62.0,62.0,50.0,53.0,54.333333333333336,54.291666666666664
1948-11-26,50,7.0,4,0,0,11,1948,26,54.0,57.0,59.0,48.0,57.0,60.0,54.666666666666664,53.875
1948-11-27,48,8.0,5,1,0,11,1948,27,50.0,54.0,57.0,46.0,51.0,54.0,55.0,53.625
1948-11-28,52,8.0,6,1,0,11,1948,28,48.0,50.0,54.0,62.0,52.0,56.0,53.333333333333336,53.458333333333336
1948-11-29,47,7.0,0,0,0,11,1948,29,52.0,48.0,50.0,59.0,52.0,54.0,51.333333333333336,53.166666666666664
1948-11-30,55,7.0,1,0,0,11,1948,30,47.0,52.0,48.0,57.0,46.0,54.0,51.0,53.208333333333336
1948-12-01,51,8.0,2,0,0,12,1948,1,55.0,47.0,52.0,54.0,62.0,57.0,50.5,52.958333333333336
1948-12-02,45,6.0,3,0,0,12,1948,2,51.0,55.0,47.0,50.0,48.0,56.0,49.666666666666664,52.5
1948-12-03,46,5.0,4,0,0,12,1948,3,45.0,51.0,55.0,48.0,46.0,55.0,49.333333333333336,52.125
1948-12-04,48,4.0,5,1,0,12,1948,4,46.0,45.0,51.0,52.0,62.0,59.0,48.666666666666664,51.666666666666664
1948-12-05,45,5.0,6,1,0,12,1948,5,48.0,46.0,45.0,47.0,59.0,48.0,48.333333333333336,51.541666666666664
1948-12-06,43,5.0,0,0,0,12,1948,6,45.0,48.0,46.0,55.0,57.0,54.0,46.333333333333336,51.083333333333336
1948-12-07,47,4.0,1,0,0,12,1948,7,43.0,45.0,48.0,51.0,54.0,50.0,45.666666666666664,50.958333333333336
1948-12-08,46,3.0,2,0,0,12,1948,8,47.0,43.0,45.0,45.0,50.0,57.0,45.833333333333336,50.5
1948-12-09,48,7.0,3,0,0,12,1948,9,46.0,47.0,43.0,46.0,48.0,51.0,46.166666666666664,50.375
1948-12-10,50,8.0,4,0,0,12,1948,10,48.0,46.0,47.0,48.0,52.0,52.0,46.5,50.291666666666664
1948-12-11,50,6.0,5,1,0,12,1948,11,50.0,48.0,46.0,45.0,47.0,52.0,47.333333333333336,50.208333333333336
1948-12-12,42,6.0,6,1,0,12,1948,12,50.0,50.0,48.0,43.0,55.0,46.0,47.166666666666664,50.041666666666664
1948-12-13,37,3.0,0,0,0,12,1948,13,42.0,50.0,50.0,47.0,51.0,62.0,45.5,49.0
1948-12-14,41,3.0,1,0,0,12,1948,14,37.0,42.0,50.0,46.0,45.0,48.0,44.666666666666664,48.708333333333336
1948-12-15,43,3.0,2,0,0,12,1948,15,41.0,37.0,42.0,48.0,46.0,46.0,43.833333333333336,48.583333333333336
1948-12-16,51,6.0,3,0,0,12,1948,16,43.0,41.0,37.0,50.0,48.0,62.0,44.0,48.125
1948-12-17,50,2.0,4,0,0,12,1948,17,51.0,43.0,41.0,50.0,45.0,59.0,44.0,47.75
1948-12-18,49,3.0,5,1,0,12,1948,18,50.0,51.0,43.0,42.0,43.0,57.0,45.166666666666664,47.416666666666664
1948-12-19,50,7.0,6,1,0,12,1948,19,49.0,50.0,51.0,37.0,47.0,54.0,47.333333333333336,47.25
1948-12-20,50,7.0,0,0,0,12,1948,20,50.0,49.0,50.0,41.0,46.0,50.0,48.833333333333336,47.25
1948-12-21,39,3.0,1,0,0,12,1948,21,50.0,50.0,49.0,43.0,48.0,48.0,48.166666666666664,46.875
1948-12-22,44,3.0,2,0,0,12,1948,22,39.0,50.0,50.0,51.0,50.0,52.0,47.0,46.541666666666664
1948-12-23,43,3.0,3,0,0,12,1948,23,44.0,39.0,50.0,50.0,50.0,47.0,45.833333333333336,46.375
1948-12-24,45,2.0,4,0,0,12,1948,24,43.0,44.0,39.0,49.0,42.0,55.0,45.166666666666664,45.958333333333336
1948-12-25,42,4.0,5,1,0,12,1948,25,45.0,43.0,44.0,50.0,37.0,51.0,43.833333333333336,45.583333333333336
1948-12-26,53,7.0,6,1,0,12,1948,26,42.0,45.0,43.0,50.0,41.0,45.0,44.333333333333336,45.916666666666664
1948-12-27,49,1.0,0,0,0,12,1948,27,53.0,42.0,45.0,39.0,43.0,46.0,46.0,46.041666666666664
1948-12-28,50,7.0,1,0,0,12,1948,28,49.0,53.0,42.0,44.0,51.0,48.0,47.0,46.125
1948-12-29,51,6.0,2,0,0,12,1948,29,50.0,49.0,53.0,43.0,50.0,45.0,48.333333333333336,46.375
1948-12-30,54,7.0,3,0,0,12,1948,30,51.0,50.0,49.0,45.0,49.0,43.0,49.833333333333336,46.833333333333336
1948-12-31,45,5.0,4,0,0,12,1948,31,54.0,51.0,50.0,42.0,50.0,47.0,50.333333333333336,46.75
1949-01-01,44,2.0,5,1,0,1,1949,1,45.0,54.0,51.0,53.0,50.0,46.0,48.833333333333336,46.666666666666664
1949-01-02,45,3.0,6,1,0,1,1949,2,44.0,45.0,54.0,49.0,39.0,48.0,48.166666666666664,46.541666666666664
1949-01-03,42,1.0,0,0,0,1,1949,3,45.0,44.0,45.0,50.0,44.0,50.0,46.833333333333336,46.208333333333336
1949-01-04,41,3.0,1,0,0,1,1949,4,42.0,45.0,44.0,51.0,43.0,50.0,45.166666666666664,45.833333333333336
1949-01-05,46,4.0,2,0,0,1,1949,5,41.0,42.0,45.0,54.0,45.0,42.0,43.833333333333336,46.0
1949-01-06,56,9.0,3,0,0,1,1949,6,46.0,41.0,42.0,45.0,42.0,37.0,45.666666666666664,46.791666666666664
1949-01-07,59,8.0,4,0,0,1,1949,7,56.0,46.0,41.0,44.0,53.0,41.0,48.166666666666664,47.541666666666664
1949-01-08,43,-1.0,5,1,0,1,1949,8,59.0,56.0,46.0,45.0,49.0,43.0,47.833333333333336,47.541666666666664
1949-01-09,48,-2.0,6,1,0,1,1949,9,43.0,59.0,56.0,42.0,50.0,51.0,48.833333333333336,47.416666666666664
1949-01-10,33,-2.0,0,0,0,1,1949,10,48.0,43.0,59.0,41.0,51.0,50.0,47.5,46.708333333333336
1949-01-11,47,2.0,1,0,0,1,1949,11,33.0,48.0,43.0,46.0,54.0,49.0,47.666666666666664,46.625
1949-01-12,44,2.0,2,0,0,1,1949,12,47.0,33.0,48.0,56.0,45.0,50.0,45.666666666666664,46.375
1949-01-13,58,5.0,3,0,0,1,1949,13,44.0,47.0,33.0,59.0,44.0,50.0,45.5,46.708333333333336
1949-01-14,39,2.0,4,0,0,1,1949,14,58.0,44.0,47.0,43.0,45.0,39.0,44.833333333333336,46.708333333333336
1949-01-15,46,7.0,5,1,0,1,1949,15,39.0,58.0,44.0,48.0,42.0,44.0,44.5,46.791666666666664
1949-01-16,45,5.0,6,1,0,1,1949,16,46.0,39.0,58.0,33.0,41.0,43.0,46.5,46.875
1949-01-17,37,5.0,0,0,0,1,1949,17,45.0,46.0,39.0,47.0,46.0,45.0,44.833333333333336,46.541666666666664
1949-01-18,40,2.0,1,0,0,1,1949,18,37.0,45.0,46.0,44.0,56.0,42.0,44.166666666666664,46.458333333333336
1949-01-19,39,2.0,2,0,0,1,1949,19,40.0,37.0,45.0,58.0,59.0,53.0,41.0,45.875
1949-01-20,39,-1.0,3,0,0,1,1949,20,39.0,40.0,37.0,39.0,43.0,49.0,41.0,45.458333333333336
1949-01-21,43,1.0,4,0,0,1,1949,21,39.0,39.0,40.0,46.0,48.0,50.0,40.5,45.166666666666664
1949-01-22,51,1.0,5,1,0,1,1949,22,43.0,39.0,39.0,45.0,33.0,51.0,41.5,45.166666666666664
1949-01-23,42,-2.0,6,1,0,1,1949,23,51.0,43.0,39.0,37.0,47.0,54.0,42.333333333333336,44.666666666666664
1949-01-24,34,-2.0,0,0,0,1,1949,24,42.0,51.0,43.0,40.0,44.0,45.0,41.333333333333336,44.208333333333336
1949-01-25,39,2.0,1,0,0,1,1949,25,34.0,42.0,51.0,39.0,58.0,44.0,41.333333333333336,44.0
1949-01-26,41,-1.0,2,0,0,1,1949,26,39.0,34.0,42.0,39.0,39.0,45.0,41.666666666666664,43.833333333333336
1949-01-27,36,2.0,3,0,0,1,1949,27,41.0,39.0,34.0,43.0,46.0,42.0,40.5,43.583333333333336
1949-01-28,55,4.0,4,0,0,1,1949,28,36.0,41.0,39.0,51.0,45.0,41.0,41.166666666666664,44.166666666666664
1949-01-29,50,3.0,5,1,0,1,1949,29,55.0,36.0,41.0,42.0,37.0,46.0,42.5,44.333333333333336
1949-01-30,42,3.0,6,1,0,1,1949,30,50.0,55.0,36.0,34.0,40.0,56.0,43.833333333333336,43.75
1949-01-31,34,2.0,0,0,0,1,1949,31,42.0,50.0,55.0,39.0,39.0,59.0,43.0,42.708333333333336
1949-02-01,50,2.0,1,0,0,2,1949,1,34.0,42.0,50.0,41.0,39.0,43.0,44.5,43.0
1949-02-02,41,1.0,2,0,0,2,1949,2,50.0,34.0,42.0,36.0,43.0,48.0,45.333333333333336,42.708333333333336
1949-02-03,49,2.0,3,0,0,2,1949,3,41.0,50.0,34.0,55.0,51.0,33.0,44.333333333333336,43.375
1949-02-04,34,1.0,4,0,0,2,1949,4,49.0,41.0,50.0,50.0,42.0,47.0,41.666666666666664,42.833333333333336
1949-02-05,40,2.0,5,1,0,2,1949,5,34.0,49.0,41.0,42.0,34.0,44.0,41.333333333333336,42.666666666666664
1949-02-06,45,3.0,6,1,0,2,1949,6,40.0,34.0,49.0,34.0,39.0,58.0,43.166666666666664,42.125
1949-02-07,45,3.0,0,0,0,2,1949,7,45.0,40.0,34.0,50.0,41.0,39.0,42.333333333333336,42.375
1949-02-08,45,5.0,1,0,0,2,1949,8,45.0,45.0,40.0,41.0,36.0,46.0,43.0,42.333333333333336
1949-02-09,52,6.0,2,0,0,2,1949,9,45.0,45.0,45.0,49.0,55.0,45.0,43.5,42.625
1949-02-10,44,6.0,3,0,0,2,1949,10,52.0,45.0,45.0,34.0,50.0,37.0,45.166666666666664,42.916666666666664
1949-02-11,44,3.0,4,0,0,2,1949,11,44.0,52.0,45.0,40.0,42.0,40.0,45.833333333333336,43.083333333333336
1949-02-12,41,0.0,5,1,0,2,1949,12,44.0,44.0,52.0,45.0,34.0,39.0,45.166666666666664,43.166666666666664
1949-02-13,44,1.0,6,1,0,2,1949,13,41.0,44.0,44.0,45.0,50.0,39.0,45.0,43.375
1949-02-14,48,3.0,0,0,0,2,1949,14,44.0,41.0,44.0,45.0,41.0,43.0,45.5,43.583333333333336
1949-02-15,43,6.0,1,0,0,2,1949,15,48.0,44.0,41.0,52.0,49.0,51.0,44.0,43.25
1949-02-16,44,8.0,2,0,0,2,1949,16,43.0,48.0,44.0,44.0,34.0,42.0,44.0,43.333333333333336
1949-02-17,55,6.0,3,0,0,2,1949,17,44.0,43.0,48.0,44.0,40.0,34.0,45.833333333333336,44.208333333333336
1949-02-18,48,4.0,4,0,0,2,1949,18,55.0,44.0,43.0,41.0,45.0,39.0,47.0,44.583333333333336
1949-02-19,36,0.0,5,1,0,2,1949,19,48.0,55.0,44.0,44.0,45.0,41.0,45.666666666666664,44.375
1949-02-20,52,3.0,6,1,0,2,1949,20,36.0,48.0,55.0,48.0,45.0,36.0,46.333333333333336,45.041666666666664
1949-02-21,53,8.0,0,0,0,2,1949,21,52.0,36.0,48.0,43.0,52.0,55.0,48.0,44.958333333333336
1949-02-22,61,10.0,1,0,0,2,1949,22,53.0,52.0,36.0,44.0,44.0,50.0,50.833333333333336,45.416666666666664
1949-02-23,60,13.0,2,0,0,2,1949,23,61.0,53.0,52.0,55.0,44.0,42.0,51.666666666666664,46.166666666666664
1949-02-24,74,16.0,3,0,0,2,1949,24,60.0,61.0,53.0,48.0,41.0,34.0,56.0,47.833333333333336
1949-02-25,74,17.0,4,0,0,2,1949,25,74.0,60.0,61.0,36.0,44.0,50.0,62.333333333333336,48.833333333333336
1949-02-26,63,16.0,5,1,0,2,1949,26,74.0,74.0,60.0,52.0,48.0,41.0,64.16666666666667,49.75
1949-02-27,67,15.0,6,1,0,2,1949,27,63.0,74.0,74.0,53.0,43.0,49.0,66.5,50.5
1949-02-28,70,18.0,0,0,0,2,1949,28,67.0,63.0,74.0,61.0,44.0,34.0,68.0,52.0
1949-03-01,66,13.0,1,0,0,3,1949,1,70.0,67.0,63.0,60.0,55.0,40.0,69.0,53.083333333333336
1949-03-02,53,12.0,2,0,0,3,1949,2,66.0,70.0,67.0,74.0,48.0,45.0,65.5,53.416666666666664
1949-03-03,67,16.0,3,0,0,3,1949,3,53.0,66.0,70.0,74.0,36.0,45.0,64.33333333333333,54.333333333333336
1949-03-04,66,14.0,4,0,0,3,1949,4,67.0,53.0,66.0,63.0,52.0,45.0,64.83333333333333,55.208333333333336
1949-03-05,51,13.0,5,1,0,3,1949,5,66.0,67.0,53.0,67.0,53.0,52.0,62.166666666666664,55.166666666666664
1949-03-06,51,11.0,6,1,0,3,1949,6,51.0,66.0,67.0,70.0,61.0,44.0,59.0,55.458333333333336
1949-03-07,42,8.0,0,0,0,3,1949,7,51.0,51.0,66.0,66.0,60.0,44.0,55.0,55.375
1949-03-08,52,9.0,1,0,0,3,1949,8,42.0,51.0,51.0,53.0,74.0,41.0,54.833333333333336,55.833333333333336
1949-03-09,62,12.0,2,0,0,3,1949,9,52.0,42.0,51.0,67.0,74.0,44.0,54.0,56.583333333333336
1949-03-10,67,13.0,3,0,0,3,1949,10,62.0,52.0,42.0,66.0,63.0,48.0,54.166666666666664,57.375
1949-03-11,61,14.0,4,0,0,3,1949,11,67.0,62.0,52.0,51.0,67.0,43.0,55.833333333333336,58.125
1949-03-12,60,8.0,5,1,0,3,1949,12,61.0,67.0,62.0,51.0,70.0,44.0,57.333333333333336,58.791666666666664
1949-03-13,47,9.0,6,1,0,3,1949,13,60.0,61.0,67.0,42.0,66.0,55.0,58.166666666666664,58.458333333333336
1949-03-14,45,9.0,0,0,0,3,1949,14,47.0,60.0,61.0,52.0,53.0,48.0,57.0,58.333333333333336
1949-03-15,58,12.0,1,0,0,3,1949,15,45.0,47.0,60.0,62.0,67.0,36.0,56.333333333333336,59.25
1949-03-16,60,12.0,2,0,0,3,1949,16,58.0,45.0,47.0,67.0,66.0,52.0,55.166666666666664,59.583333333333336
1949-03-17,59,13.0,3,0,0,3,1949,17,60.0,58.0,45.0,61.0,51.0,53.0,54.833333333333336,59.833333333333336
1949-03-18,55,17.0,4,0,0,3,1949,18,59.0,60.0,58.0,60.0,51.0,61.0,54.0,59.583333333333336
1949-03-19,58,12.0,5,1,0,3,1949,19,55.0,59.0,60.0,47.0,42.0,60.0,55.833333333333336,59.5
1949-03-20,45,8.0,6,1,0,3,1949,20,58.0,55.0,59.0,45.0,52.0,74.0,55.833333333333336,58.291666666666664
1949-03-21,58,10.0,0,0,0,3,1949,21,45.0,58.0,55.0,58.0,62.0,74.0,55.833333333333336,57.625
1949-03-22,60,12.0,1,0,0,3,1949,22,58.0,45.0,58.0,60.0,67.0,63.0,55.833333333333336,57.5
1949-03-23,53,12.0,2,0,0,3,1949,23,60.0,58.0,45.0,59.0,61.0,67.0,54.833333333333336,56.916666666666664
1949-03-24,55,12.0,3,0,0,3,1949,24,53.0,60.0,58.0,55.0,60.0,70.0,54.833333333333336,56.291666666666664
1949-03-25,53,12.0,4,0,0,3,1949,25,55.0,53.0,60.0,58.0,47.0,66.0,54.0,55.75
1949-03-26,56,11.0,5,1,0,3,1949,26,53.0,55.0,53.0,45.0,45.0,53.0,55.833333333333336,55.875
1949-03-27,61,11.0,6,1,0,3,1949,27,56.0,53.0,55.0,58.0,58.0,67.0,56.333333333333336,55.625
1949-03-28,50,10.0,0,0,0,3,1949,28,61.0,56.0,53.0,60.0,60.0,66.0,54.666666666666664,54.958333333333336
1949-03-29,52,6.0,1,0,0,3,1949,29,50.0,61.0,56.0,53.0,59.0,51.0,54.5,55.0
1949-03-30,49,8.0,2,0,0,3,1949,30,52.0,50.0,61.0,55.0,55.0,51.0,53.5,54.916666666666664
1949-03-31,56,13.0,3,0,0,3,1949,31,49.0,52.0,50.0,53.0,58.0,42.0,54.0,55.5
1949-04-01,51,8.0,4,0,0,4,1949,1,56.0,49.0,52.0,56.0,45.0,52.0,53.166666666666664,55.458333333333336
1949-04-02,53,12.0,5,1,0,4,1949,2,51.0,56.0,49.0,61.0,58.0,62.0,51.833333333333336,55.083333333333336
1949-04-03,63,17.0,6,1,0,4,1949,3,53.0,51.0,56.0,50.0,60.0,67.0,54.0,54.916666666666664
1949-04-04,67,22.0,0,0,0,4,1949,4,63.0,53.0,51.0,52.0,53.0,61.0,56.5,55.166666666666664
1949-04-05,71,14.0,1,0,0,4,1949,5,67.0,63.0,53.0,49.0,55.0,60.0,60.166666666666664,55.625
